alloc,,robots,,perm,,reason,,time
1,,[r2, r3, r4, r5, r1],,[12, 134, 14, 2, 2],,noPlanSynthesised,,20785
6,,[r3, r4, r5, r1],,[8, 13, 3, 31145],,noPlanSynthesised,,191321
6,,[r3, r4, r5, r1],,[18, 21, 19, 6380],,noPlanSynthesised,,191342
6,,[r3, r4, r5, r1],,[2, 22, 9, 31469],,noPlanSynthesised,,191362
6,,[r3, r4, r5, r1],,[7, 21, 13, 1226],,noPlanSynthesised,,191426
6,,[r3, r4, r5, r1],,[22, 6, 2, 10574],,noPlanSynthesised,,191450
6,,[r3, r4, r5, r1],,[18, 14, 5, 32036],,noPlanSynthesised,,191468
6,,[r3, r4, r5, r1],,[21, 9, 9, 16423],,noPlanSynthesised,,191487
6,,[r3, r4, r5, r1],,[22, 23, 1, 5204],,noPlanSynthesised,,191516
6,,[r3, r4, r5, r1],,[15, 10, 19, 13665],,noPlanSynthesised,,191604
6,,[r3, r4, r5, r1],,[1, 11, 5, 30055],,noPlanSynthesised,,191714
6,,[r3, r4, r5, r1],,[22, 18, 24, 1850],,noPlanSynthesised,,191751
6,,[r3, r4, r5, r1],,[11, 11, 21, 33241],,noPlanSynthesised,,191783
6,,[r3, r4, r5, r1],,[16, 21, 8, 22401],,noPlanSynthesised,,191852
6,,[r3, r4, r5, r1],,[22, 23, 24, 36060],,noPlanSynthesised,,191882
6,,[r3, r4, r5, r1],,[4, 4, 15, 17879],,noPlanSynthesised,,191905
6,,[r3, r4, r5, r1],,[13, 5, 12, 1297],,noPlanSynthesised,,191961
6,,[r3, r4, r5, r1],,[17, 21, 11, 20975],,noPlanSynthesised,,191979
6,,[r3, r4, r5, r1],,[14, 8, 14, 3404],,noPlanSynthesised,,191997
6,,[r3, r4, r5, r1],,[4, 20, 2, 31694],,noPlanSynthesised,,192030
6,,[r3, r4, r5, r1],,[10, 2, 1, 20052],,noPlanSynthesised,,192051
6,,[r3, r4, r5, r1],,[16, 6, 23, 17419],,noPlanSynthesised,,192070
6,,[r3, r4, r5, r1],,[18, 17, 3, 2080],,noPlanSynthesised,,192098
6,,[r3, r4, r5, r1],,[5, 16, 4, 27407],,noPlanSynthesised,,192118
6,,[r3, r4, r5, r1],,[9, 21, 5, 16794],,noPlanSynthesised,,192138
6,,[r3, r4, r5, r1],,[11, 3, 7, 28630],,noPlanSynthesised,,192158
6,,[r3, r4, r5, r1],,[14, 8, 1, 38239],,noPlanSynthesised,,192180
6,,[r3, r4, r5, r1],,[13, 19, 22, 33196],,noPlanSynthesised,,192196
6,,[r3, r4, r5, r1],,[24, 4, 4, 27901],,noPlanSynthesised,,192217
7,,[r2, r3, r4, r5, r1],,[113, 3, 12, 9, 6],,noPlanSynthesised,,193074
7,,[r2, r3, r4, r5, r1],,[112, 19, 4, 4, 4],,noPlanSynthesised,,193585
7,,[r2, r3, r4, r5, r1],,[20, 21, 22, 19, 1],,noPlanSynthesised,,193818
7,,[r2, r3, r4, r5, r1],,[93, 1, 8, 18, 1],,noPlanSynthesised,,193979
7,,[r2, r3, r4, r5, r1],,[52, 7, 3, 21, 6],,noPlanSynthesised,,194340
7,,[r2, r3, r4, r5, r1],,[57, 23, 17, 18, 2],,noPlanSynthesised,,194548
7,,[r2, r3, r4, r5, r1],,[10, 2, 16, 24, 1],,noPlanSynthesised,,195764
7,,[r2, r3, r4, r5, r1],,[54, 18, 8, 11, 6],,noPlanSynthesised,,195962
7,,[r2, r3, r4, r5, r1],,[87, 13, 19, 11, 3],,noPlanSynthesised,,196160
7,,[r2, r3, r4, r5, r1],,[91, 15, 5, 6, 5],,noPlanSynthesised,,196468
7,,[r2, r3, r4, r5, r1],,[2, 10, 3, 9, 5],,noPlanSynthesised,,196805
7,,[r2, r3, r4, r5, r1],,[1, 23, 18, 1, 3],,noPlanSynthesised,,197251
7,,[r2, r3, r4, r5, r1],,[74, 21, 16, 22, 6],,noPlanSynthesised,,197389
7,,[r2, r3, r4, r5, r1],,[90, 17, 8, 22, 1],,noPlanSynthesised,,197613
7,,[r2, r3, r4, r5, r1],,[16, 21, 24, 22, 6],,noPlanSynthesised,,197807
7,,[r2, r3, r4, r5, r1],,[70, 12, 1, 16, 6],,noPlanSynthesised,,200898
7,,[r2, r3, r4, r5, r1],,[71, 5, 10, 23, 3],,noPlanSynthesised,,201499
7,,[r2, r3, r4, r5, r1],,[82, 9, 15, 23, 3],,noPlanSynthesised,,201675
7,,[r2, r3, r4, r5, r1],,[120, 8, 6, 3, 5],,noPlanSynthesised,,201928
7,,[r2, r3, r4, r5, r1],,[102, 15, 13, 8, 3],,noPlanSynthesised,,202082
7,,[r2, r3, r4, r5, r1],,[19, 11, 5, 10, 6],,noPlanSynthesised,,202203
7,,[r2, r3, r4, r5, r1],,[48, 13, 18, 13, 5],,noPlanSynthesised,,202287
7,,[r2, r3, r4, r5, r1],,[118, 13, 23, 5, 3],,noPlanSynthesised,,202720
7,,[r2, r3, r4, r5, r1],,[38, 1, 22, 14, 2],,noPlanSynthesised,,203019
7,,[r2, r3, r4, r5, r1],,[4, 8, 7, 2, 2],,noPlanSynthesised,,208288
7,,[r2, r3, r4, r5, r1],,[38, 17, 13, 7, 6],,noPlanSynthesised,,208911
7,,[r2, r3, r4, r5, r1],,[52, 14, 4, 6, 5],,noPlanSynthesised,,209973
7,,[r2, r3, r4, r5, r1],,[23, 6, 16, 8, 6],,noPlanSynthesised,,210780
7,,[r2, r3, r4, r5, r1],,[103, 23, 6, 13, 5],,noPlanSynthesised,,211092
7,,[r2, r3, r4, r5, r1],,[100, 8, 18, 8, 5],,noPlanSynthesised,,211272
7,,[r2, r3, r4, r5, r1],,[41, 19, 1, 12, 1],,noPlanSynthesised,,211454
7,,[r2, r3, r4, r5, r1],,[82, 22, 16, 13, 1],,noPlanSynthesised,,211949
7,,[r2, r3, r4, r5, r1],,[108, 19, 11, 11, 5],,noPlanSynthesised,,212049
7,,[r2, r3, r4, r5, r1],,[75, 1, 24, 11, 5],,noPlanSynthesised,,212120
7,,[r2, r3, r4, r5, r1],,[11, 19, 6, 15, 5],,noPlanSynthesised,,212356
7,,[r2, r3, r4, r5, r1],,[58, 15, 5, 24, 4],,noPlanSynthesised,,212470
7,,[r2, r3, r4, r5, r1],,[40, 7, 15, 16, 5],,noPlanSynthesised,,212543
7,,[r2, r3, r4, r5, r1],,[83, 9, 22, 20, 5],,noPlanSynthesised,,212627
7,,[r2, r3, r4, r5, r1],,[25, 8, 3, 23, 2],,noPlanSynthesised,,215307
7,,[r2, r3, r4, r5, r1],,[115, 18, 4, 23, 2],,noPlanSynthesised,,215914
7,,[r2, r3, r4, r5, r1],,[7, 24, 24, 9, 4],,noPlanSynthesised,,220235
7,,[r2, r3, r4, r5, r1],,[5, 1, 9, 15, 1],,noPlanSynthesised,,220604
7,,[r2, r3, r4, r5, r1],,[111, 4, 7, 21, 3],,noPlanSynthesised,,222457
7,,[r2, r3, r4, r5, r1],,[79, 13, 11, 11, 6],,noPlanSynthesised,,222927
7,,[r2, r3, r4, r5, r1],,[12, 22, 24, 21, 4],,noPlanSynthesised,,223321
7,,[r2, r3, r4, r5, r1],,[100, 22, 11, 15, 6],,noPlanSynthesised,,223642
7,,[r2, r3, r4, r5, r1],,[14, 8, 21, 16, 2],,noPlanSynthesised,,228142
7,,[r2, r3, r4, r5, r1],,[104, 11, 13, 13, 6],,noPlanSynthesised,,228442
7,,[r2, r3, r4, r5, r1],,[94, 16, 2, 18, 4],,noPlanSynthesised,,230243
7,,[r2, r3, r4, r5, r1],,[45, 1, 21, 21, 3],,noPlanSynthesised,,230806
7,,[r2, r3, r4, r5, r1],,[86, 20, 3, 16, 2],,noPlanSynthesised,,234063
7,,[r2, r3, r4, r5, r1],,[8, 14, 21, 3, 3],,noPlanSynthesised,,235672
7,,[r2, r3, r4, r5, r1],,[96, 21, 9, 7, 6],,noPlanSynthesised,,236077
7,,[r2, r3, r4, r5, r1],,[62, 3, 12, 10, 5],,noPlanSynthesised,,236491
7,,[r2, r3, r4, r5, r1],,[67, 1, 17, 9, 3],,noPlanSynthesised,,236735
7,,[r2, r3, r4, r5, r1],,[21, 15, 12, 14, 1],,noPlanSynthesised,,236945
7,,[r2, r3, r4, r5, r1],,[20, 15, 6, 24, 2],,noPlanSynthesised,,237317
7,,[r2, r3, r4, r5, r1],,[43, 7, 24, 19, 5],,noPlanSynthesised,,237442
7,,[r2, r3, r4, r5, r1],,[41, 11, 18, 14, 6],,noPlanSynthesised,,237567
7,,[r2, r3, r4, r5, r1],,[33, 18, 22, 9, 6],,noPlanSynthesised,,238345
7,,[r2, r3, r4, r5, r1],,[94, 12, 14, 20, 1],,noPlanSynthesised,,239492
7,,[r2, r3, r4, r5, r1],,[52, 20, 2, 16, 2],,noPlanSynthesised,,240767
7,,[r2, r3, r4, r5, r1],,[37, 3, 9, 21, 1],,noPlanSynthesised,,241249
7,,[r2, r3, r4, r5, r1],,[86, 24, 18, 8, 4],,noPlanSynthesised,,242611
7,,[r2, r3, r4, r5, r1],,[32, 5, 22, 3, 1],,noPlanSynthesised,,243086
7,,[r2, r3, r4, r5, r1],,[11, 20, 4, 16, 1],,noPlanSynthesised,,244227
7,,[r2, r3, r4, r5, r1],,[106, 10, 10, 18, 6],,noPlanSynthesised,,244474
7,,[r2, r3, r4, r5, r1],,[39, 17, 22, 10, 3],,noPlanSynthesised,,245030
7,,[r2, r3, r4, r5, r1],,[55, 8, 19, 4, 6],,noPlanSynthesised,,247073
7,,[r2, r3, r4, r5, r1],,[66, 21, 3, 4, 4],,noPlanSynthesised,,247886
7,,[r2, r3, r4, r5, r1],,[61, 24, 12, 20, 4],,noPlanSynthesised,,249081
7,,[r2, r3, r4, r5, r1],,[114, 13, 17, 13, 1],,noPlanSynthesised,,249282
7,,[r2, r3, r4, r5, r1],,[25, 1, 18, 12, 2],,noPlanSynthesised,,249759
7,,[r2, r3, r4, r5, r1],,[42, 11, 24, 23, 1],,noPlanSynthesised,,250257
7,,[r2, r3, r4, r5, r1],,[53, 10, 16, 20, 3],,noPlanSynthesised,,250758
7,,[r2, r3, r4, r5, r1],,[35, 24, 11, 4, 1],,noPlanSynthesised,,252112
7,,[r2, r3, r4, r5, r1],,[81, 3, 16, 9, 5],,noPlanSynthesised,,252622
7,,[r2, r3, r4, r5, r1],,[15, 16, 6, 7, 5],,noPlanSynthesised,,252867
7,,[r2, r3, r4, r5, r1],,[105, 3, 17, 5, 3],,noPlanSynthesised,,253099
7,,[r2, r3, r4, r5, r1],,[10, 7, 8, 6, 2],,noPlanSynthesised,,253686
7,,[r2, r3, r4, r5, r1],,[32, 22, 8, 5, 6],,noPlanSynthesised,,254475
7,,[r2, r3, r4, r5, r1],,[79, 2, 12, 18, 5],,noPlanSynthesised,,256031
7,,[r2, r3, r4, r5, r1],,[112, 10, 16, 22, 2],,noPlanSynthesised,,256406
7,,[r2, r3, r4, r5, r1],,[85, 20, 19, 6, 5],,noPlanSynthesised,,256659
7,,[r2, r3, r4, r5, r1],,[9, 9, 15, 14, 5],,noPlanSynthesised,,256983
7,,[r2, r3, r4, r5, r1],,[67, 14, 10, 24, 1],,noPlanSynthesised,,259967
7,,[r2, r3, r4, r5, r1],,[63, 18, 1, 19, 2],,noPlanSynthesised,,260468
7,,[r2, r3, r4, r5, r1],,[41, 1, 22, 11, 1],,noPlanSynthesised,,260721
7,,[r2, r3, r4, r5, r1],,[90, 15, 12, 11, 4],,noPlanSynthesised,,260970
7,,[r2, r3, r4, r5, r1],,[21, 22, 9, 8, 1],,noPlanSynthesised,,261218
7,,[r2, r3, r4, r5, r1],,[18, 15, 15, 19, 4],,noPlanSynthesised,,261306
