alloc,,robots,,perm,,reason,,time
1,,[r2, r3, r1],,[5505825, 435, 1440812886],,probSuccessViolated,,12698
30,,[r2, r3, r1],,[819944807, 505, 1353478888],,probSuccessViolated,,3947826
30,,[r2, r3, r1],,[1044765189, 477, 341649626],,noPlanSynthesised,,3957184
30,,[r2, r3, r1],,[1901318928, 287, 196727138],,probSuccessViolated,,3972309
31,,[r2, r3, r1],,[745594018, 12, 9632228],,probSuccessViolated,,3979867
31,,[r2, r3, r1],,[899504657, 539, 727565821],,probSuccessViolated,,3982420
31,,[r2, r3, r1],,[842614297, 644, 288777024],,probSuccessViolated,,3985038
31,,[r2, r3, r1],,[704091077, 324, 326313778],,noPlanSynthesised,,3994218
31,,[r2, r3, r1],,[716007434, 489, 1012447107],,noPlanSynthesised,,3998040
31,,[r2, r3, r1],,[1251060157, 295, 1360086710],,probSuccessViolated,,4002955
31,,[r2, r3, r1],,[1751664983, 503, 1256292467],,probSuccessViolated,,4010464
31,,[r2, r3, r1],,[442162394, 436, 909586966],,probSuccessViolated,,4013091
31,,[r2, r3, r1],,[1512052937, 329, 1365545070],,probSuccessViolated,,4021185
31,,[r2, r3, r1],,[1580777764, 70, 239981878],,probSuccessViolated,,4023866
31,,[r2, r3, r1],,[70675200, 424, 293746144],,probSuccessViolated,,4026365
31,,[r2, r3, r1],,[1452747433, 289, 1601056896],,probSuccessViolated,,4028868
31,,[r2, r3, r1],,[538365121, 342, 228522689],,probSuccessViolated,,4033914
31,,[r2, r3, r1],,[1664252722, 627, 1540659182],,probSuccessViolated,,4036540
31,,[r2, r3, r1],,[894109497, 514, 1467056048],,probSuccessViolated,,4044424
31,,[r2, r3, r1],,[549080646, 258, 1701396715],,probSuccessViolated,,4047106
31,,[r2, r3, r1],,[1067015095, 431, 1602154880],,probSuccessViolated,,4057046
31,,[r2, r3, r1],,[779665460, 633, 269576569],,probSuccessViolated,,4059627
31,,[r2, r3, r1],,[1265998823, 493, 1028477445],,probSuccessViolated,,4062120
31,,[r2, r3, r1],,[800999540, 629, 1200849286],,probSuccessViolated,,4067425
31,,[r2, r3, r1],,[563881893, 558, 641836507],,probSuccessViolated,,4072680
31,,[r2, r3, r1],,[1776947472, 379, 1061967650],,probSuccessViolated,,4077981
31,,[r2, r3, r1],,[78931861, 337, 934777998],,probSuccessViolated,,4080758
31,,[r2, r3, r1],,[1216739687, 334, 197230067],,probSuccessViolated,,4085842
31,,[r2, r3, r1],,[746371931, 452, 947059257],,probSuccessViolated,,4101025
31,,[r2, r3, r1],,[416696051, 444, 1792941522],,probSuccessViolated,,4103435
32,,[r2, r3, r1],,[597553285, 340, 401436598],,probSuccessViolated,,4106075
32,,[r2, r3, r1],,[518513657, 659, 211374209],,probSuccessViolated,,4116085
32,,[r2, r3, r1],,[1206024826, 133, 1464444507],,probSuccessViolated,,4124002
32,,[r2, r3, r1],,[1123611461, 409, 1500151620],,probSuccessViolated,,4129112
32,,[r2, r3, r1],,[1593672489, 591, 969317252],,probSuccessViolated,,4131722
32,,[r2, r3, r1],,[611146307, 274, 756162665],,probSuccessViolated,,4134158
32,,[r2, r3, r1],,[1029754154, 155, 413358727],,probSuccessViolated,,4142146
32,,[r2, r3, r1],,[1557059351, 517, 65971388],,probSuccessViolated,,4144501
32,,[r2, r3, r1],,[1322688704, 594, 10721556],,probSuccessViolated,,4146988
32,,[r2, r3, r1],,[1134609202, 64, 1473315593],,probSuccessViolated,,4152245
32,,[r2, r3, r1],,[718658844, 549, 601020708],,probSuccessViolated,,4154849
32,,[r2, r3, r1],,[385732855, 583, 42767468],,probSuccessViolated,,4157386
32,,[r2, r3, r1],,[1395319791, 310, 329580222],,probSuccessViolated,,4172624
32,,[r2, r3, r1],,[455385294, 187, 249080845],,probSuccessViolated,,4179104
32,,[r2, r3, r1],,[1797946058, 175, 1022216248],,probSuccessViolated,,4182853
32,,[r2, r3, r1],,[60283563, 506, 1623944290],,probSuccessViolated,,4185974
32,,[r2, r3, r1],,[1478917290, 349, 1875827872],,probSuccessViolated,,4189120
32,,[r2, r3, r1],,[1172672089, 32, 1209777218],,probSuccessViolated,,4192858
32,,[r2, r3, r1],,[649028870, 213, 1826017698],,probSuccessViolated,,4198956
32,,[r2, r3, r1],,[1994720005, 130, 911429195],,probSuccessViolated,,4204637
32,,[r2, r3, r1],,[946529795, 514, 336792016],,probSuccessViolated,,4207170
32,,[r2, r3, r1],,[1256500467, 434, 146456575],,probSuccessViolated,,4209895
32,,[r2, r3, r1],,[157482732, 448, 7776706],,probSuccessViolated,,4217813
32,,[r2, r3, r1],,[100851951, 279, 1971020567],,probSuccessViolated,,4220611
32,,[r2, r3, r1],,[574069199, 94, 65549096],,probSuccessViolated,,4223404
32,,[r2, r3, r1],,[135890020, 150, 568476800],,probSuccessViolated,,4226114
32,,[r2, r3, r1],,[314889585, 153, 826048162],,probSuccessViolated,,4234213
32,,[r2, r3, r1],,[1505396897, 303, 1458564331],,probSuccessViolated,,4236787
32,,[r2, r3, r1],,[1892893396, 251, 54275807],,probSuccessViolated,,4239259
32,,[r2, r3, r1],,[137284252, 367, 1585894346],,probSuccessViolated,,4241930
33,,[r2, r3, r1],,[396268777, 140, 526545758],,probSuccessViolated,,4244582
33,,[r2, r3, r1],,[1252885086, 423, 461861777],,probSuccessViolated,,4247416
33,,[r2, r3, r1],,[1579416068, 609, 1540695682],,probSuccessViolated,,4249981
33,,[r2, r3, r1],,[1471746461, 624, 416185919],,probSuccessViolated,,4252729
33,,[r2, r3, r1],,[1017313218, 322, 854799321],,probSuccessViolated,,4260449
33,,[r2, r3, r1],,[848951920, 225, 1365579796],,probSuccessViolated,,4262921
33,,[r2, r3, r1],,[34323689, 485, 1418346990],,probSuccessViolated,,4265614
33,,[r2, r3, r1],,[796465245, 364, 1337572496],,noPlanSynthesised,,4267240
33,,[r2, r3, r1],,[204455687, 102, 975508141],,noPlanSynthesised,,4271392
33,,[r2, r3, r1],,[688641931, 203, 116217626],,probSuccessViolated,,4273891
33,,[r2, r3, r1],,[1490243797, 347, 994870994],,noPlanSynthesised,,4280389
33,,[r2, r3, r1],,[1031539768, 17, 567924162],,probSuccessViolated,,4282914
33,,[r2, r3, r1],,[697858896, 708, 411593939],,probSuccessViolated,,4285280
33,,[r2, r3, r1],,[1965281178, 513, 1297172508],,probSuccessViolated,,4290193
33,,[r2, r3, r1],,[1792261447, 256, 1315637854],,probSuccessViolated,,4304873
33,,[r2, r3, r1],,[1409393320, 113, 1279034630],,probSuccessViolated,,4310278
33,,[r2, r3, r1],,[1647725472, 623, 453398472],,probSuccessViolated,,4313383
33,,[r2, r3, r1],,[1342090846, 712, 701135157],,probSuccessViolated,,4319436
33,,[r2, r3, r1],,[835471388, 135, 134436083],,probSuccessViolated,,4324828
33,,[r2, r3, r1],,[1632938000, 530, 1610583913],,noPlanSynthesised,,4329994
33,,[r2, r3, r1],,[1100456090, 88, 673394599],,probSuccessViolated,,4339985
33,,[r2, r3, r1],,[412980253, 112, 1918939675],,probSuccessViolated,,4342528
33,,[r2, r3, r1],,[1485684931, 718, 1344752360],,noPlanSynthesised,,4344125
33,,[r2, r3, r1],,[820673261, 47, 1267841352],,noPlanSynthesised,,4347980
33,,[r2, r3, r1],,[1401410410, 486, 266860860],,noPlanSynthesised,,4349746
33,,[r2, r3, r1],,[509694621, 307, 1899770767],,probSuccessViolated,,4352697
33,,[r2, r3, r1],,[1352701476, 520, 139152216],,probSuccessViolated,,4355380
33,,[r2, r3, r1],,[152971695, 260, 128255573],,probSuccessViolated,,4360719
33,,[r2, r3, r1],,[1994789233, 136, 900837630],,probSuccessViolated,,4363156
33,,[r2, r3, r1],,[1677909425, 127, 1025658080],,probSuccessViolated,,4365723
34,,[r2, r3, r1],,[1267542214, 9, 129843890],,probSuccessViolated,,4383961
34,,[r2, r3, r1],,[341105688, 208, 716065409],,probSuccessViolated,,4389064
34,,[r2, r3, r1],,[345134167, 72, 304681670],,probSuccessViolated,,4394166
34,,[r2, r3, r1],,[937689931, 705, 1604419250],,noPlanSynthesised,,4395767
34,,[r2, r3, r1],,[812979959, 195, 1046763293],,probSuccessViolated,,4398258
34,,[r2, r3, r1],,[1299960005, 612, 1438860766],,noPlanSynthesised,,4402489
34,,[r2, r3, r1],,[1094762236, 365, 1743434657],,probSuccessViolated,,4405006
34,,[r2, r3, r1],,[95035577, 223, 708878840],,probSuccessViolated,,4409485
34,,[r2, r3, r1],,[1120128013, 629, 326629789],,probSuccessViolated,,4411858
34,,[r2, r3, r1],,[1839763131, 377, 310515044],,noPlanSynthesised,,4418454
34,,[r2, r3, r1],,[111869240, 143, 819955176],,probSuccessViolated,,4421075
34,,[r2, r3, r1],,[939050144, 30, 93355264],,probSuccessViolated,,4423575
34,,[r2, r3, r1],,[1688598197, 597, 1763707284],,probSuccessViolated,,4426075
34,,[r2, r3, r1],,[1090820019, 387, 42604310],,probSuccessViolated,,4431072
34,,[r2, r3, r1],,[1439309655, 643, 1971256019],,probSuccessViolated,,4433725
34,,[r2, r3, r1],,[150464485, 112, 990391568],,noPlanSynthesised,,4435239
34,,[r2, r3, r1],,[236750410, 265, 797071533],,probSuccessViolated,,4445506
34,,[r2, r3, r1],,[725401409, 271, 1395929015],,probSuccessViolated,,4447940
34,,[r2, r3, r1],,[1535555814, 183, 1996639940],,probSuccessViolated,,4450441
34,,[r2, r3, r1],,[1344474810, 549, 64694478],,probSuccessViolated,,4455624
34,,[r2, r3, r1],,[1455994605, 280, 870097331],,probSuccessViolated,,4460482
34,,[r2, r3, r1],,[440980041, 426, 1348193002],,probSuccessViolated,,4467094
34,,[r2, r3, r1],,[210360855, 491, 1298755719],,probSuccessViolated,,4469936
34,,[r2, r3, r1],,[838214081, 89, 354418213],,probSuccessViolated,,4482771
34,,[r2, r3, r1],,[923753338, 186, 1944669863],,probSuccessViolated,,4485332
34,,[r2, r3, r1],,[563844751, 586, 1999475996],,probSuccessViolated,,4487857
34,,[r2, r3, r1],,[179646413, 636, 1791297927],,noPlanSynthesised,,4492061
35,,[r2, r3, r1],,[617021808, 104, 666615831],,probSuccessViolated,,4494657
35,,[r2, r3, r1],,[3258401, 285, 1471617600],,probSuccessViolated,,4497203
35,,[r2, r3, r1],,[1972940045, 194, 1713944178],,probSuccessViolated,,4499795
35,,[r2, r3, r1],,[1159241999, 203, 1581401916],,probSuccessViolated,,4507519
35,,[r2, r3, r1],,[934791725, 2, 1103369369],,probSuccessViolated,,4514457
35,,[r2, r3, r1],,[1145214926, 107, 31251816],,probSuccessViolated,,4516922
35,,[r2, r3, r1],,[962253047, 370, 1812879576],,probSuccessViolated,,4519484
35,,[r2, r3, r1],,[1463641835, 662, 609341826],,probSuccessViolated,,4521982
35,,[r2, r3, r1],,[1248949727, 392, 1147745233],,probSuccessViolated,,4524699
35,,[r2, r3, r1],,[657775047, 504, 1453436915],,probSuccessViolated,,4535098
35,,[r2, r3, r1],,[1643168074, 241, 132030910],,probSuccessViolated,,4540230
35,,[r2, r3, r1],,[808681639, 713, 272683934],,probSuccessViolated,,4548918
35,,[r2, r3, r1],,[1270301685, 706, 76229200],,probSuccessViolated,,4551548
35,,[r2, r3, r1],,[1662451154, 405, 1079710265],,probSuccessViolated,,4554152
35,,[r2, r3, r1],,[1039362301, 696, 1958301915],,probSuccessViolated,,4556659
35,,[r2, r3, r1],,[1252119831, 648, 1807911883],,probSuccessViolated,,4564499
35,,[r2, r3, r1],,[935180023, 497, 1400096852],,probSuccessViolated,,4567013
35,,[r2, r3, r1],,[1877000384, 561, 1363425351],,probSuccessViolated,,4569563
35,,[r2, r3, r1],,[1514435387, 382, 1734143863],,probSuccessViolated,,4572199
35,,[r2, r3, r1],,[97380775, 299, 1123634433],,probSuccessViolated,,4574835
35,,[r2, r3, r1],,[1978203489, 447, 1426280016],,probSuccessViolated,,4577342
35,,[r2, r3, r1],,[1443269271, 394, 920267754],,probSuccessViolated,,4582397
35,,[r2, r3, r1],,[816551725, 617, 1334952979],,probSuccessViolated,,4585137
35,,[r2, r3, r1],,[55001260, 123, 2001177975],,probSuccessViolated,,4595622
35,,[r2, r3, r1],,[319058886, 193, 1666670990],,probSuccessViolated,,4600720
35,,[r2, r3, r1],,[603826298, 444, 941335368],,probSuccessViolated,,4603335
35,,[r2, r3, r1],,[1638513110, 485, 1543942480],,probSuccessViolated,,4605949
35,,[r2, r3, r1],,[186499159, 1, 906076284],,probSuccessViolated,,4608389
35,,[r2, r3, r1],,[1278892845, 426, 775859224],,probSuccessViolated,,4613501
35,,[r2, r3, r1],,[1768658613, 407, 904003923],,probSuccessViolated,,4616057
35,,[r2, r3, r1],,[1433767508, 102, 442255494],,probSuccessViolated,,4618543
36,,[r2, r3, r1],,[1300954415, 224, 1459712685],,probSuccessViolated,,4623635
36,,[r2, r3, r1],,[1373979856, 133, 1661683817],,probSuccessViolated,,4626312
36,,[r2, r3, r1],,[1010130063, 510, 575300439],,probSuccessViolated,,4628868
36,,[r2, r3, r1],,[1941453221, 623, 1893738654],,probSuccessViolated,,4631484
36,,[r2, r3, r1],,[1513985735, 229, 1999590914],,probSuccessViolated,,4636614
36,,[r2, r3, r1],,[1358706640, 553, 1979472607],,probSuccessViolated,,4639182
36,,[r2, r3, r1],,[363294307, 138, 927451920],,probSuccessViolated,,4641738
36,,[r2, r3, r1],,[1935553737, 48, 1998176445],,probSuccessViolated,,4644381
36,,[r2, r3, r1],,[1331189486, 158, 1629789410],,probSuccessViolated,,4646888
36,,[r2, r3, r1],,[1355945481, 663, 1301538977],,probSuccessViolated,,4652095
36,,[r2, r3, r1],,[1965101801, 432, 1240731105],,probSuccessViolated,,4657202
36,,[r2, r3, r1],,[1541213210, 611, 148449595],,probSuccessViolated,,4662092
36,,[r2, r3, r1],,[1996779114, 127, 876993923],,probSuccessViolated,,4664584
36,,[r2, r3, r1],,[1248584872, 654, 1779979216],,probSuccessViolated,,4667143
36,,[r2, r3, r1],,[83911449, 404, 538271196],,probSuccessViolated,,4669966
36,,[r2, r3, r1],,[1181865440, 478, 152109903],,probSuccessViolated,,4677872
36,,[r2, r3, r1],,[913960087, 701, 268238569],,probSuccessViolated,,4680323
36,,[r2, r3, r1],,[817994246, 649, 250616994],,probSuccessViolated,,4687899
36,,[r2, r3, r1],,[1753504597, 655, 1832790907],,probSuccessViolated,,4690579
36,,[r2, r3, r1],,[84681412, 231, 1360710461],,probSuccessViolated,,4693134
36,,[r2, r3, r1],,[364046703, 121, 1282920307],,probSuccessViolated,,4700864
36,,[r2, r3, r1],,[1090380869, 228, 1996182293],,probSuccessViolated,,4703419
36,,[r2, r3, r1],,[323623476, 176, 584796024],,probSuccessViolated,,4706103
36,,[r2, r3, r1],,[639455212, 238, 369568886],,probSuccessViolated,,4714022
36,,[r2, r3, r1],,[1414442573, 193, 1717056656],,probSuccessViolated,,4716573
36,,[r2, r3, r1],,[337564301, 51, 735096366],,probSuccessViolated,,4719069
36,,[r2, r3, r1],,[308200378, 12, 1340730696],,probSuccessViolated,,4721500
36,,[r2, r3, r1],,[456517408, 509, 1062743179],,probSuccessViolated,,4726540
36,,[r2, r3, r1],,[821738118, 370, 983502132],,probSuccessViolated,,4736700
36,,[r2, r3, r1],,[862371118, 647, 1870984489],,probSuccessViolated,,4741805
36,,[r2, r3, r1],,[1953023494, 34, 294825526],,probSuccessViolated,,4744358
36,,[r2, r3, r1],,[214784966, 14, 34092413],,probSuccessViolated,,4749449
37,,[r2, r3, r1],,[1553812634, 548, 559360127],,probSuccessViolated,,4751944
37,,[r2, r3, r1],,[865474043, 590, 1996331600],,probSuccessViolated,,4759674
37,,[r2, r3, r1],,[524825105, 263, 176587555],,probSuccessViolated,,4762297
37,,[r2, r3, r1],,[1872298147, 226, 1506840734],,probSuccessViolated,,4776036
37,,[r2, r3, r1],,[41933936, 671, 981536922],,probSuccessViolated,,4778780
37,,[r2, r3, r1],,[653936177, 367, 205299965],,probSuccessViolated,,4783659
37,,[r2, r3, r1],,[1941521737, 341, 1229683567],,probSuccessViolated,,4790910
37,,[r2, r3, r1],,[1795279734, 491, 1752697540],,probSuccessViolated,,4795973
37,,[r2, r3, r1],,[6013859, 474, 579192924],,probSuccessViolated,,4818740
37,,[r2, r3, r1],,[1818729818, 394, 1521524878],,probSuccessViolated,,4821231
37,,[r2, r3, r1],,[257555860, 370, 1020127944],,probSuccessViolated,,4823950
37,,[r2, r3, r1],,[773829223, 561, 661178896],,probSuccessViolated,,4826579
37,,[r2, r3, r1],,[741100935, 420, 6840978],,probSuccessViolated,,4829268
37,,[r2, r3, r1],,[1064965310, 671, 1467257510],,probSuccessViolated,,4831953
37,,[r2, r3, r1],,[1820257521, 405, 70192414],,probSuccessViolated,,4834506
37,,[r2, r3, r1],,[1784878068, 403, 1683640158],,probSuccessViolated,,4837004
37,,[r2, r3, r1],,[1485812382, 210, 1140233205],,probSuccessViolated,,4841195
37,,[r2, r3, r1],,[234492043, 284, 1264431740],,probSuccessViolated,,4843862
37,,[r2, r3, r1],,[485083564, 702, 1747702414],,probSuccessViolated,,4849012
37,,[r2, r3, r1],,[297932691, 221, 587278335],,probSuccessViolated,,4851732
37,,[r2, r3, r1],,[483972778, 255, 1425196277],,probSuccessViolated,,4856825
37,,[r2, r3, r1],,[1834213996, 373, 1485565328],,probSuccessViolated,,4859436
37,,[r2, r3, r1],,[1446402634, 259, 63745035],,noPlanSynthesised,,4869066
37,,[r2, r3, r1],,[291557539, 295, 1866289121],,probSuccessViolated,,4871629
37,,[r2, r3, r1],,[1829270953, 13, 1673904144],,probSuccessViolated,,4874140
37,,[r2, r3, r1],,[490097229, 153, 253041697],,probSuccessViolated,,4876722
38,,[r2, r3, r1],,[349723582, 602, 987487894],,probSuccessViolated,,4882122
38,,[r2, r3, r1],,[1903145120, 498, 1857942883],,probSuccessViolated,,4884910
38,,[r2, r3, r1],,[497687539, 587, 468565086],,probSuccessViolated,,4889905
38,,[r2, r3, r1],,[130304052, 22, 1956235968],,probSuccessViolated,,4894830
38,,[r2, r3, r1],,[443290951, 268, 1782484762],,probSuccessViolated,,4900074
38,,[r2, r3, r1],,[169587296, 228, 1509594547],,probSuccessViolated,,4902566
38,,[r2, r3, r1],,[617639469, 549, 455646443],,probSuccessViolated,,4905186
38,,[r2, r3, r1],,[1022832832, 393, 1014132603],,probSuccessViolated,,4907874
38,,[r2, r3, r1],,[1081804471, 643, 1048793635],,probSuccessViolated,,4910426
38,,[r2, r3, r1],,[1517544049, 596, 691832208],,probSuccessViolated,,4912986
38,,[r2, r3, r1],,[1145757668, 397, 1416119770],,probSuccessViolated,,4920337
38,,[r2, r3, r1],,[1818366600, 287, 1091826931],,probSuccessViolated,,4922828
38,,[r2, r3, r1],,[195359185, 51, 89513326],,probSuccessViolated,,4925375
38,,[r2, r3, r1],,[1300620438, 414, 1865150421],,noPlanSynthesised,,4926975
38,,[r2, r3, r1],,[693322198, 290, 1795487180],,probSuccessViolated,,4932077
38,,[r2, r3, r1],,[1213699416, 16, 963195064],,probSuccessViolated,,4934587
38,,[r2, r3, r1],,[1599265671, 501, 1104431780],,probSuccessViolated,,4937015
38,,[r2, r3, r1],,[438632795, 570, 297692893],,probSuccessViolated,,4941670
38,,[r2, r3, r1],,[1641503689, 480, 283514343],,probSuccessViolated,,4944353
38,,[r2, r3, r1],,[461677731, 151, 1936047171],,probSuccessViolated,,4946845
38,,[r2, r3, r1],,[30412271, 528, 1776593320],,probSuccessViolated,,4949422
38,,[r2, r3, r1],,[1361025767, 50, 418703741],,probSuccessViolated,,4952030
38,,[r2, r3, r1],,[4263228, 406, 969617802],,probSuccessViolated,,4954585
38,,[r2, r3, r1],,[1406268547, 388, 882257933],,probSuccessViolated,,4959431
38,,[r2, r3, r1],,[109293983, 279, 1154830709],,probSuccessViolated,,4964849
38,,[r2, r3, r1],,[1837869616, 638, 204416684],,probSuccessViolated,,4975201
38,,[r2, r3, r1],,[1529839963, 426, 35230092],,probSuccessViolated,,4980236
38,,[r2, r3, r1],,[1970241188, 110, 1475874586],,probSuccessViolated,,4982862
38,,[r2, r3, r1],,[127423772, 683, 829690541],,probSuccessViolated,,4999110
38,,[r2, r3, r1],,[1618517483, 53, 719301931],,probSuccessViolated,,5001690
38,,[r2, r3, r1],,[1937731446, 414, 850439217],,probSuccessViolated,,5004127
39,,[r2, r3, r1],,[1760161571, 565, 1714485048],,probSuccessViolated,,5009252
39,,[r2, r3, r1],,[1396158354, 606, 413031758],,probSuccessViolated,,5011933
39,,[r2, r3, r1],,[1196332233, 187, 489520305],,probSuccessViolated,,5017229
39,,[r2, r3, r1],,[627197504, 75, 386054159],,probSuccessViolated,,5022707
39,,[r2, r3, r1],,[66552370, 588, 1174351799],,probSuccessViolated,,5025132
39,,[r2, r3, r1],,[594790280, 193, 1903045207],,probSuccessViolated,,5027614
39,,[r2, r3, r1],,[1403550308, 315, 1599105828],,probSuccessViolated,,5030181
39,,[r2, r3, r1],,[179435385, 182, 806651353],,noPlanSynthesised,,5034358
39,,[r2, r3, r1],,[363839119, 216, 831752010],,probSuccessViolated,,5041872
39,,[r2, r3, r1],,[550104644, 486, 560738760],,probSuccessViolated,,5044242
39,,[r2, r3, r1],,[301314676, 399, 1300141752],,probSuccessViolated,,5046784
39,,[r2, r3, r1],,[1953402582, 507, 970972296],,probSuccessViolated,,5049281
39,,[r2, r3, r1],,[337078744, 346, 1874861505],,probSuccessViolated,,5051774
39,,[r2, r3, r1],,[750191779, 588, 1452711128],,probSuccessViolated,,5054398
39,,[r2, r3, r1],,[505252695, 370, 647742676],,probSuccessViolated,,5056015
39,,[r2, r3, r1],,[1081762335, 390, 1320473183],,probSuccessViolated,,5058527
39,,[r2, r3, r1],,[199013927, 590, 88791257],,probSuccessViolated,,5061148
39,,[r2, r3, r1],,[634749524, 234, 464057250],,probSuccessViolated,,5066960
39,,[r2, r3, r1],,[369239968, 237, 317154024],,probSuccessViolated,,5071062
39,,[r2, r3, r1],,[62097726, 174, 258866269],,probSuccessViolated,,5073637
39,,[r2, r3, r1],,[476067140, 407, 1198550778],,probSuccessViolated,,5076146
39,,[r2, r3, r1],,[37089668, 648, 1539711451],,probSuccessViolated,,5086640
39,,[r2, r3, r1],,[1015500338, 106, 662762632],,probSuccessViolated,,5092042
39,,[r2, r3, r1],,[53109200, 609, 170758552],,probSuccessViolated,,5105333
39,,[r2, r3, r1],,[1365473368, 154, 352392683],,probSuccessViolated,,5114699
39,,[r2, r3, r1],,[279821643, 379, 150232371],,probSuccessViolated,,5125191
39,,[r2, r3, r1],,[257860010, 694, 492904162],,probSuccessViolated,,5127698
40,,[r2, r3, r1],,[160484065, 355, 1837516369],,probSuccessViolated,,5138232
