alloc,,robots,,perm,,reason,,time
8,,[r2, r3, r4, r5, r6, r1],,[1, 2, 1, 1, 2, 410],,noPlanSynthesised,,152434
8,,[r2, r3, r4, r5, r6, r1],,[2, 2, 1, 1, 1, 267],,noPlanSynthesised,,152456
8,,[r2, r3, r4, r5, r6, r1],,[5, 3, 1, 1, 2, 129],,noPlanSynthesised,,152476
8,,[r2, r3, r4, r5, r6, r1],,[3, 2, 1, 1, 2, 251],,noPlanSynthesised,,152501
8,,[r2, r3, r4, r5, r6, r1],,[5, 4, 1, 1, 2, 117],,noPlanSynthesised,,152520
8,,[r2, r3, r4, r5, r6, r1],,[2, 4, 1, 1, 1, 374],,noPlanSynthesised,,152541
8,,[r2, r3, r4, r5, r6, r1],,[5, 4, 1, 1, 1, 158],,noPlanSynthesised,,152576
8,,[r2, r3, r4, r5, r6, r1],,[6, 4, 1, 1, 1, 557],,noPlanSynthesised,,152602
8,,[r2, r3, r4, r5, r6, r1],,[3, 2, 1, 1, 1, 266],,noPlanSynthesised,,152623
9,,[r2, r3, r4, r5, r6, r1],,[6, 4, 1, 2, 1, 55],,noPlanSynthesised,,152777
9,,[r2, r3, r4, r5, r6, r1],,[3, 2, 1, 2, 1, 584],,noPlanSynthesised,,156130
9,,[r2, r3, r4, r5, r6, r1],,[6, 4, 1, 1, 1, 519],,noPlanSynthesised,,156463
9,,[r2, r3, r4, r5, r6, r1],,[4, 5, 1, 2, 1, 520],,noPlanSynthesised,,156813
9,,[r2, r3, r4, r5, r6, r1],,[6, 5, 1, 2, 1, 564],,noPlanSynthesised,,157304
9,,[r2, r3, r4, r5, r6, r1],,[5, 2, 1, 2, 1, 280],,noPlanSynthesised,,157390
9,,[r2, r3, r4, r5, r6, r1],,[6, 3, 1, 1, 1, 313],,noPlanSynthesised,,157651
9,,[r2, r3, r4, r5, r6, r1],,[4, 6, 1, 2, 1, 278],,noPlanSynthesised,,157780
9,,[r2, r3, r4, r5, r6, r1],,[4, 4, 1, 1, 1, 201],,noPlanSynthesised,,158115
9,,[r2, r3, r4, r5, r6, r1],,[2, 2, 1, 2, 1, 697],,noPlanSynthesised,,158726
9,,[r2, r3, r4, r5, r6, r1],,[6, 6, 1, 1, 1, 626],,noPlanSynthesised,,159918
9,,[r2, r3, r4, r5, r6, r1],,[2, 5, 1, 1, 1, 608],,noPlanSynthesised,,160251
9,,[r2, r3, r4, r5, r6, r1],,[4, 1, 1, 1, 1, 146],,noPlanSynthesised,,160319
9,,[r2, r3, r4, r5, r6, r1],,[2, 1, 1, 2, 1, 652],,noPlanSynthesised,,160354
9,,[r2, r3, r4, r5, r6, r1],,[3, 1, 1, 2, 1, 594],,noPlanSynthesised,,161302
9,,[r2, r3, r4, r5, r6, r1],,[2, 2, 1, 1, 1, 630],,noPlanSynthesised,,162222
9,,[r2, r3, r4, r5, r6, r1],,[3, 6, 1, 1, 1, 200],,noPlanSynthesised,,162264
9,,[r2, r3, r4, r5, r6, r1],,[1, 2, 1, 2, 1, 243],,noPlanSynthesised,,162292
9,,[r2, r3, r4, r5, r6, r1],,[4, 1, 1, 1, 1, 574],,noPlanSynthesised,,162325
9,,[r2, r3, r4, r5, r6, r1],,[4, 2, 1, 1, 1, 267],,noPlanSynthesised,,162349
9,,[r2, r3, r4, r5, r6, r1],,[2, 3, 1, 1, 1, 9],,noPlanSynthesised,,162466
9,,[r2, r3, r4, r5, r6, r1],,[1, 6, 1, 2, 1, 720],,noPlanSynthesised,,163184
9,,[r2, r3, r4, r5, r6, r1],,[6, 3, 1, 1, 1, 621],,noPlanSynthesised,,163296
9,,[r2, r3, r4, r5, r6, r1],,[4, 1, 1, 1, 1, 99],,noPlanSynthesised,,163315
9,,[r2, r3, r4, r5, r6, r1],,[4, 4, 1, 1, 1, 212],,noPlanSynthesised,,163354
9,,[r2, r3, r4, r5, r6, r1],,[2, 1, 1, 2, 1, 411],,noPlanSynthesised,,163374
9,,[r2, r3, r4, r5, r6, r1],,[1, 5, 1, 2, 1, 678],,noPlanSynthesised,,163428
9,,[r2, r3, r4, r5, r6, r1],,[5, 4, 1, 2, 1, 646],,noPlanSynthesised,,163444
9,,[r2, r3, r4, r5, r6, r1],,[3, 6, 1, 2, 1, 203],,noPlanSynthesised,,163476
9,,[r2, r3, r4, r5, r6, r1],,[3, 5, 1, 2, 1, 265],,noPlanSynthesised,,163564
9,,[r2, r3, r4, r5, r6, r1],,[5, 1, 1, 1, 1, 227],,noPlanSynthesised,,163599
9,,[r2, r3, r4, r5, r6, r1],,[4, 1, 1, 1, 1, 605],,noPlanSynthesised,,163638
9,,[r2, r3, r4, r5, r6, r1],,[6, 3, 1, 2, 1, 704],,noPlanSynthesised,,163687
9,,[r2, r3, r4, r5, r6, r1],,[3, 5, 1, 2, 1, 534],,noPlanSynthesised,,163746
9,,[r2, r3, r4, r5, r6, r1],,[2, 6, 1, 1, 1, 674],,noPlanSynthesised,,163769
9,,[r2, r3, r4, r5, r6, r1],,[5, 6, 1, 1, 1, 576],,noPlanSynthesised,,163793
9,,[r2, r3, r4, r5, r6, r1],,[6, 1, 1, 2, 1, 248],,noPlanSynthesised,,163837
9,,[r2, r3, r4, r5, r6, r1],,[1, 4, 1, 2, 1, 429],,noPlanSynthesised,,163875
9,,[r2, r3, r4, r5, r6, r1],,[5, 2, 1, 1, 1, 16],,noPlanSynthesised,,163892
9,,[r2, r3, r4, r5, r6, r1],,[3, 4, 1, 1, 1, 15],,noPlanSynthesised,,163925
9,,[r2, r3, r4, r5, r6, r1],,[6, 6, 1, 1, 1, 380],,noPlanSynthesised,,163960
9,,[r2, r3, r4, r5, r6, r1],,[1, 1, 1, 2, 1, 668],,noPlanSynthesised,,163981
9,,[r2, r3, r4, r5, r6, r1],,[6, 6, 1, 2, 1, 221],,noPlanSynthesised,,164127
9,,[r2, r3, r4, r5, r6, r1],,[2, 2, 1, 1, 1, 118],,noPlanSynthesised,,164165
9,,[r2, r3, r4, r5, r6, r1],,[4, 2, 1, 2, 1, 500],,noPlanSynthesised,,164206
9,,[r2, r3, r4, r5, r6, r1],,[4, 4, 1, 1, 1, 193],,noPlanSynthesised,,164227
9,,[r2, r3, r4, r5, r6, r1],,[3, 3, 1, 1, 1, 380],,noPlanSynthesised,,164247
9,,[r2, r3, r4, r5, r6, r1],,[2, 4, 1, 1, 1, 359],,noPlanSynthesised,,164280
9,,[r2, r3, r4, r5, r6, r1],,[1, 2, 1, 2, 1, 107],,noPlanSynthesised,,164320
9,,[r2, r3, r4, r5, r6, r1],,[3, 3, 1, 2, 1, 496],,noPlanSynthesised,,164355
9,,[r2, r3, r4, r5, r6, r1],,[2, 3, 1, 1, 1, 176],,noPlanSynthesised,,164394
9,,[r2, r3, r4, r5, r6, r1],,[3, 5, 1, 2, 1, 709],,noPlanSynthesised,,164463
9,,[r2, r3, r4, r5, r6, r1],,[2, 3, 1, 1, 1, 95],,noPlanSynthesised,,164487
9,,[r2, r3, r4, r5, r6, r1],,[3, 6, 1, 1, 1, 651],,noPlanSynthesised,,164524
9,,[r2, r3, r4, r5, r6, r1],,[3, 4, 1, 2, 1, 272],,noPlanSynthesised,,164580
9,,[r2, r3, r4, r5, r6, r1],,[2, 6, 1, 1, 1, 580],,noPlanSynthesised,,164616
9,,[r2, r3, r4, r5, r6, r1],,[5, 6, 1, 2, 1, 142],,noPlanSynthesised,,164650
9,,[r2, r3, r4, r5, r6, r1],,[4, 4, 1, 2, 1, 104],,noPlanSynthesised,,164678
9,,[r2, r3, r4, r5, r6, r1],,[6, 4, 1, 1, 1, 4],,noPlanSynthesised,,165052
9,,[r2, r3, r4, r5, r6, r1],,[4, 5, 1, 1, 1, 203],,noPlanSynthesised,,165073
9,,[r2, r3, r4, r5, r6, r1],,[2, 6, 1, 2, 1, 379],,noPlanSynthesised,,165120
9,,[r2, r3, r4, r5, r6, r1],,[5, 5, 1, 1, 1, 288],,noPlanSynthesised,,165395
9,,[r2, r3, r4, r5, r6, r1],,[1, 6, 1, 1, 1, 54],,noPlanSynthesised,,165434
9,,[r2, r3, r4, r5, r6, r1],,[6, 1, 1, 1, 1, 338],,noPlanSynthesised,,165462
9,,[r2, r3, r4, r5, r6, r1],,[6, 1, 1, 1, 1, 503],,noPlanSynthesised,,165495
9,,[r2, r3, r4, r5, r6, r1],,[2, 6, 1, 2, 1, 523],,noPlanSynthesised,,165521
9,,[r2, r3, r4, r5, r6, r1],,[1, 3, 1, 1, 1, 403],,noPlanSynthesised,,165546
9,,[r2, r3, r4, r5, r6, r1],,[5, 4, 1, 2, 1, 165],,noPlanSynthesised,,165581
9,,[r2, r3, r4, r5, r6, r1],,[1, 5, 1, 1, 1, 264],,noPlanSynthesised,,165610
9,,[r2, r3, r4, r5, r6, r1],,[5, 4, 1, 2, 1, 549],,noPlanSynthesised,,165633
9,,[r2, r3, r4, r5, r6, r1],,[5, 4, 1, 2, 1, 536],,noPlanSynthesised,,165658
9,,[r2, r3, r4, r5, r6, r1],,[2, 6, 1, 2, 1, 543],,noPlanSynthesised,,165678
9,,[r2, r3, r4, r5, r6, r1],,[2, 4, 1, 1, 1, 134],,noPlanSynthesised,,165699
9,,[r2, r3, r4, r5, r6, r1],,[1, 2, 1, 1, 1, 637],,noPlanSynthesised,,165727
9,,[r2, r3, r4, r5, r6, r1],,[5, 1, 1, 2, 1, 406],,noPlanSynthesised,,165749
9,,[r2, r3, r4, r5, r6, r1],,[6, 6, 1, 1, 1, 689],,noPlanSynthesised,,165770
9,,[r2, r3, r4, r5, r6, r1],,[5, 6, 1, 1, 1, 682],,noPlanSynthesised,,165789
9,,[r2, r3, r4, r5, r6, r1],,[6, 1, 1, 1, 1, 657],,noPlanSynthesised,,165813
9,,[r2, r3, r4, r5, r6, r1],,[6, 1, 1, 1, 1, 175],,noPlanSynthesised,,165871
9,,[r2, r3, r4, r5, r6, r1],,[4, 3, 1, 2, 1, 105],,noPlanSynthesised,,165887
9,,[r2, r3, r4, r5, r6, r1],,[4, 2, 1, 2, 1, 670],,noPlanSynthesised,,165903
9,,[r2, r3, r4, r5, r6, r1],,[4, 6, 1, 2, 1, 163],,noPlanSynthesised,,165925
9,,[r2, r3, r4, r5, r6, r1],,[5, 4, 1, 2, 1, 663],,noPlanSynthesised,,165940
9,,[r2, r3, r4, r5, r6, r1],,[4, 4, 1, 2, 1, 508],,noPlanSynthesised,,165956
9,,[r2, r3, r4, r5, r6, r1],,[4, 4, 1, 2, 1, 160],,noPlanSynthesised,,165975
9,,[r2, r3, r4, r5, r6, r1],,[1, 6, 1, 1, 1, 552],,noPlanSynthesised,,165994
9,,[r2, r3, r4, r5, r6, r1],,[5, 4, 1, 1, 1, 164],,noPlanSynthesised,,166014
9,,[r2, r3, r4, r5, r6, r1],,[5, 1, 1, 2, 1, 301],,noPlanSynthesised,,166056
9,,[r2, r3, r4, r5, r6, r1],,[2, 1, 1, 2, 1, 48],,noPlanSynthesised,,166107
9,,[r2, r3, r4, r5, r6, r1],,[3, 1, 1, 1, 1, 447],,noPlanSynthesised,,166484
9,,[r2, r3, r4, r5, r6, r1],,[2, 3, 1, 2, 1, 3],,noPlanSynthesised,,166500
9,,[r2, r3, r4, r5, r6, r1],,[5, 2, 1, 2, 1, 158],,noPlanSynthesised,,166515
9,,[r2, r3, r4, r5, r6, r1],,[6, 2, 1, 2, 1, 720],,noPlanSynthesised,,166662
9,,[r2, r3, r4, r5, r6, r1],,[6, 1, 1, 1, 1, 226],,noPlanSynthesised,,166689
9,,[r2, r3, r4, r5, r6, r1],,[4, 4, 1, 1, 1, 664],,noPlanSynthesised,,166709
9,,[r2, r3, r4, r5, r6, r1],,[1, 3, 1, 1, 1, 205],,noPlanSynthesised,,166731
9,,[r2, r3, r4, r5, r6, r1],,[1, 5, 1, 2, 1, 277],,noPlanSynthesised,,166750
9,,[r2, r3, r4, r5, r6, r1],,[6, 2, 1, 2, 1, 344],,noPlanSynthesised,,166771
10,,[r2, r3, r4, r5, r6, r1],,[1, 3, 1, 1, 1, 38245],,noPlanSynthesised,,166862
10,,[r2, r3, r4, r5, r6, r1],,[1, 5, 1, 1, 2, 18035],,noPlanSynthesised,,166928
10,,[r2, r3, r4, r5, r6, r1],,[1, 1, 1, 1, 2, 12271],,noPlanSynthesised,,166948
10,,[r2, r3, r4, r5, r6, r1],,[1, 4, 1, 1, 2, 39873],,noPlanSynthesised,,166990
10,,[r2, r3, r4, r5, r6, r1],,[1, 3, 1, 1, 1, 4952],,noPlanSynthesised,,167067
10,,[r2, r3, r4, r5, r6, r1],,[1, 6, 1, 1, 1, 34487],,noPlanSynthesised,,167109
10,,[r2, r3, r4, r5, r6, r1],,[1, 3, 1, 1, 2, 16444],,noPlanSynthesised,,167152
10,,[r2, r3, r4, r5, r6, r1],,[1, 3, 1, 1, 2, 27659],,noPlanSynthesised,,167170
10,,[r2, r3, r4, r5, r6, r1],,[1, 6, 1, 1, 2, 30623],,noPlanSynthesised,,167212
10,,[r2, r3, r4, r5, r6, r1],,[1, 5, 1, 1, 2, 15619],,noPlanSynthesised,,167228
10,,[r2, r3, r4, r5, r6, r1],,[1, 1, 1, 1, 2, 17034],,noPlanSynthesised,,167281
10,,[r2, r3, r4, r5, r6, r1],,[1, 5, 1, 1, 2, 35163],,noPlanSynthesised,,167296
10,,[r2, r3, r4, r5, r6, r1],,[1, 3, 1, 1, 1, 37307],,noPlanSynthesised,,167313
10,,[r2, r3, r4, r5, r6, r1],,[1, 2, 1, 1, 2, 31184],,noPlanSynthesised,,167334
10,,[r2, r3, r4, r5, r6, r1],,[1, 1, 1, 1, 1, 31485],,noPlanSynthesised,,167350
10,,[r2, r3, r4, r5, r6, r1],,[1, 6, 1, 1, 2, 16707],,noPlanSynthesised,,167367
10,,[r2, r3, r4, r5, r6, r1],,[1, 4, 1, 1, 2, 14110],,noPlanSynthesised,,167385
10,,[r2, r3, r4, r5, r6, r1],,[1, 5, 1, 1, 1, 26621],,noPlanSynthesised,,167425
10,,[r2, r3, r4, r5, r6, r1],,[1, 5, 1, 1, 1, 24967],,noPlanSynthesised,,167441
10,,[r2, r3, r4, r5, r6, r1],,[1, 5, 1, 1, 2, 23577],,noPlanSynthesised,,167472
10,,[r2, r3, r4, r5, r6, r1],,[1, 4, 1, 1, 1, 29934],,noPlanSynthesised,,167488
10,,[r2, r3, r4, r5, r6, r1],,[1, 2, 1, 1, 1, 4617],,noPlanSynthesised,,167516
10,,[r2, r3, r4, r5, r6, r1],,[1, 4, 1, 1, 2, 16302],,noPlanSynthesised,,167532
10,,[r2, r3, r4, r5, r6, r1],,[1, 5, 1, 1, 1, 2231],,noPlanSynthesised,,167547
10,,[r2, r3, r4, r5, r6, r1],,[1, 4, 1, 1, 2, 9792],,noPlanSynthesised,,167568
10,,[r2, r3, r4, r5, r6, r1],,[1, 2, 1, 1, 1, 37716],,noPlanSynthesised,,167584
10,,[r2, r3, r4, r5, r6, r1],,[1, 6, 1, 1, 2, 1739],,noPlanSynthesised,,167600
10,,[r2, r3, r4, r5, r6, r1],,[1, 5, 1, 1, 1, 6582],,noPlanSynthesised,,167615
10,,[r2, r3, r4, r5, r6, r1],,[1, 2, 1, 1, 1, 2014],,noPlanSynthesised,,167631
10,,[r2, r3, r4, r5, r6, r1],,[1, 5, 1, 1, 2, 32995],,noPlanSynthesised,,167646
10,,[r2, r3, r4, r5, r6, r1],,[1, 5, 1, 1, 1, 7622],,noPlanSynthesised,,167662
10,,[r2, r3, r4, r5, r6, r1],,[1, 3, 1, 1, 1, 3891],,noPlanSynthesised,,167679
10,,[r2, r3, r4, r5, r6, r1],,[1, 5, 1, 1, 1, 12290],,noPlanSynthesised,,167710
10,,[r2, r3, r4, r5, r6, r1],,[1, 4, 1, 1, 2, 30233],,noPlanSynthesised,,167733
10,,[r2, r3, r4, r5, r6, r1],,[1, 1, 1, 1, 1, 18139],,noPlanSynthesised,,167747
10,,[r2, r3, r4, r5, r6, r1],,[1, 5, 1, 1, 1, 39691],,noPlanSynthesised,,167763
10,,[r2, r3, r4, r5, r6, r1],,[1, 1, 1, 1, 1, 17945],,noPlanSynthesised,,167784
10,,[r2, r3, r4, r5, r6, r1],,[1, 1, 1, 1, 2, 29696],,noPlanSynthesised,,167811
10,,[r2, r3, r4, r5, r6, r1],,[1, 2, 1, 1, 1, 30809],,noPlanSynthesised,,167836
10,,[r2, r3, r4, r5, r6, r1],,[1, 3, 1, 1, 2, 10398],,noPlanSynthesised,,167851
10,,[r2, r3, r4, r5, r6, r1],,[1, 1, 1, 1, 2, 25986],,noPlanSynthesised,,167887
10,,[r2, r3, r4, r5, r6, r1],,[1, 1, 1, 1, 1, 9855],,noPlanSynthesised,,167903
10,,[r2, r3, r4, r5, r6, r1],,[1, 5, 1, 1, 1, 29406],,noPlanSynthesised,,167918
10,,[r2, r3, r4, r5, r6, r1],,[1, 4, 1, 1, 2, 38928],,noPlanSynthesised,,168046
10,,[r2, r3, r4, r5, r6, r1],,[1, 2, 1, 1, 1, 22989],,noPlanSynthesised,,168061
10,,[r2, r3, r4, r5, r6, r1],,[1, 5, 1, 1, 2, 15009],,noPlanSynthesised,,168095
10,,[r2, r3, r4, r5, r6, r1],,[1, 3, 1, 1, 1, 26269],,noPlanSynthesised,,168111
10,,[r2, r3, r4, r5, r6, r1],,[1, 5, 1, 1, 2, 3588],,noPlanSynthesised,,168127
10,,[r2, r3, r4, r5, r6, r1],,[1, 5, 1, 1, 1, 21501],,noPlanSynthesised,,168146
10,,[r2, r3, r4, r5, r6, r1],,[1, 2, 1, 1, 1, 469],,noPlanSynthesised,,168163
10,,[r2, r3, r4, r5, r6, r1],,[1, 6, 1, 1, 1, 37912],,noPlanSynthesised,,168212
10,,[r2, r3, r4, r5, r6, r1],,[1, 2, 1, 1, 2, 6752],,noPlanSynthesised,,168234
10,,[r2, r3, r4, r5, r6, r1],,[1, 5, 1, 1, 1, 5703],,noPlanSynthesised,,168249
10,,[r2, r3, r4, r5, r6, r1],,[1, 3, 1, 1, 1, 33704],,noPlanSynthesised,,168271
10,,[r2, r3, r4, r5, r6, r1],,[1, 4, 1, 1, 1, 1255],,noPlanSynthesised,,168287
10,,[r2, r3, r4, r5, r6, r1],,[1, 2, 1, 1, 2, 29069],,noPlanSynthesised,,168302
10,,[r2, r3, r4, r5, r6, r1],,[1, 3, 1, 1, 2, 34513],,noPlanSynthesised,,168321
10,,[r2, r3, r4, r5, r6, r1],,[1, 3, 1, 1, 2, 3598],,noPlanSynthesised,,168338
10,,[r2, r3, r4, r5, r6, r1],,[1, 6, 1, 1, 1, 10480],,noPlanSynthesised,,168377
10,,[r2, r3, r4, r5, r6, r1],,[1, 6, 1, 1, 1, 11060],,noPlanSynthesised,,168392
10,,[r2, r3, r4, r5, r6, r1],,[1, 4, 1, 1, 2, 12148],,noPlanSynthesised,,168407
10,,[r2, r3, r4, r5, r6, r1],,[1, 5, 1, 1, 1, 29335],,noPlanSynthesised,,168421
10,,[r2, r3, r4, r5, r6, r1],,[1, 6, 1, 1, 2, 1453],,noPlanSynthesised,,168437
10,,[r2, r3, r4, r5, r6, r1],,[1, 2, 1, 1, 1, 37250],,noPlanSynthesised,,168485
10,,[r2, r3, r4, r5, r6, r1],,[1, 5, 1, 1, 1, 38651],,noPlanSynthesised,,168501
10,,[r2, r3, r4, r5, r6, r1],,[1, 4, 1, 1, 1, 19515],,noPlanSynthesised,,168517
10,,[r2, r3, r4, r5, r6, r1],,[1, 2, 1, 1, 2, 18538],,noPlanSynthesised,,168622
10,,[r2, r3, r4, r5, r6, r1],,[1, 6, 1, 1, 1, 20454],,noPlanSynthesised,,168637
10,,[r2, r3, r4, r5, r6, r1],,[1, 1, 1, 1, 2, 28642],,noPlanSynthesised,,168656
10,,[r2, r3, r4, r5, r6, r1],,[1, 3, 1, 1, 2, 38415],,noPlanSynthesised,,168671
10,,[r2, r3, r4, r5, r6, r1],,[1, 6, 1, 1, 1, 33924],,noPlanSynthesised,,168688
10,,[r2, r3, r4, r5, r6, r1],,[1, 1, 1, 1, 2, 26318],,noPlanSynthesised,,168703
10,,[r2, r3, r4, r5, r6, r1],,[1, 5, 1, 1, 2, 37273],,noPlanSynthesised,,168723
10,,[r2, r3, r4, r5, r6, r1],,[1, 2, 1, 1, 2, 32398],,noPlanSynthesised,,168739
10,,[r2, r3, r4, r5, r6, r1],,[1, 6, 1, 1, 1, 29996],,noPlanSynthesised,,168754
10,,[r2, r3, r4, r5, r6, r1],,[1, 5, 1, 1, 2, 38382],,noPlanSynthesised,,168769
10,,[r2, r3, r4, r5, r6, r1],,[1, 3, 1, 1, 1, 3519],,noPlanSynthesised,,168784
10,,[r2, r3, r4, r5, r6, r1],,[1, 4, 1, 1, 1, 24913],,noPlanSynthesised,,168804
10,,[r2, r3, r4, r5, r6, r1],,[1, 2, 1, 1, 2, 2594],,noPlanSynthesised,,168831
10,,[r2, r3, r4, r5, r6, r1],,[1, 5, 1, 1, 1, 27386],,noPlanSynthesised,,168853
10,,[r2, r3, r4, r5, r6, r1],,[1, 4, 1, 1, 2, 23656],,noPlanSynthesised,,168876
10,,[r2, r3, r4, r5, r6, r1],,[1, 1, 1, 1, 1, 33112],,noPlanSynthesised,,168898
10,,[r2, r3, r4, r5, r6, r1],,[1, 6, 1, 1, 1, 5244],,noPlanSynthesised,,168913
10,,[r2, r3, r4, r5, r6, r1],,[1, 3, 1, 1, 1, 16872],,noPlanSynthesised,,168934
10,,[r2, r3, r4, r5, r6, r1],,[1, 5, 1, 1, 2, 3288],,noPlanSynthesised,,168974
10,,[r2, r3, r4, r5, r6, r1],,[1, 4, 1, 1, 1, 21823],,noPlanSynthesised,,168989
10,,[r2, r3, r4, r5, r6, r1],,[1, 3, 1, 1, 2, 8285],,noPlanSynthesised,,169004
10,,[r2, r3, r4, r5, r6, r1],,[1, 2, 1, 1, 1, 1071],,noPlanSynthesised,,169018
10,,[r2, r3, r4, r5, r6, r1],,[1, 4, 1, 1, 2, 33606],,noPlanSynthesised,,169035
10,,[r2, r3, r4, r5, r6, r1],,[1, 2, 1, 1, 1, 3466],,noPlanSynthesised,,169076
10,,[r2, r3, r4, r5, r6, r1],,[1, 5, 1, 1, 2, 28222],,noPlanSynthesised,,169091
10,,[r2, r3, r4, r5, r6, r1],,[1, 4, 1, 1, 2, 9867],,noPlanSynthesised,,169107
10,,[r2, r3, r4, r5, r6, r1],,[1, 6, 1, 1, 2, 29210],,noPlanSynthesised,,169126
10,,[r2, r3, r4, r5, r6, r1],,[1, 4, 1, 1, 2, 2139],,noPlanSynthesised,,169141
10,,[r2, r3, r4, r5, r6, r1],,[1, 6, 1, 1, 1, 5034],,noPlanSynthesised,,169159
10,,[r2, r3, r4, r5, r6, r1],,[1, 4, 1, 1, 1, 11959],,noPlanSynthesised,,169174
10,,[r2, r3, r4, r5, r6, r1],,[1, 4, 1, 1, 2, 1456],,noPlanSynthesised,,169241
10,,[r2, r3, r4, r5, r6, r1],,[1, 3, 1, 1, 2, 36279],,noPlanSynthesised,,169256
10,,[r2, r3, r4, r5, r6, r1],,[1, 3, 1, 1, 2, 14330],,noPlanSynthesised,,169275
11,,[r2, r3, r4, r5, r6, r1],,[331, 24, 1, 2, 1, 1],,noPlanSynthesised,,170189
11,,[r2, r3, r4, r5, r6, r1],,[618, 14, 1, 2, 1, 1],,noPlanSynthesised,,170470
11,,[r2, r3, r4, r5, r6, r1],,[650, 1, 1, 1, 1, 2],,noPlanSynthesised,,170559
11,,[r2, r3, r4, r5, r6, r1],,[436, 23, 1, 1, 1, 1],,noPlanSynthesised,,170631
11,,[r2, r3, r4, r5, r6, r1],,[369, 11, 1, 2, 1, 2],,noPlanSynthesised,,170692
11,,[r2, r3, r4, r5, r6, r1],,[342, 3, 1, 2, 1, 1],,noPlanSynthesised,,170759
11,,[r2, r3, r4, r5, r6, r1],,[305, 20, 1, 2, 1, 2],,noPlanSynthesised,,170841
11,,[r2, r3, r4, r5, r6, r1],,[174, 19, 1, 2, 1, 1],,noPlanSynthesised,,170904
11,,[r2, r3, r4, r5, r6, r1],,[123, 24, 1, 2, 1, 1],,noPlanSynthesised,,170968
11,,[r2, r3, r4, r5, r6, r1],,[385, 19, 1, 2, 1, 2],,noPlanSynthesised,,171034
11,,[r2, r3, r4, r5, r6, r1],,[300, 19, 1, 1, 1, 1],,noPlanSynthesised,,173033
11,,[r2, r3, r4, r5, r6, r1],,[284, 15, 1, 1, 1, 2],,noPlanSynthesised,,175773
11,,[r2, r3, r4, r5, r6, r1],,[159, 1, 1, 2, 1, 2],,noPlanSynthesised,,175828
11,,[r2, r3, r4, r5, r6, r1],,[339, 14, 1, 2, 1, 1],,noPlanSynthesised,,175916
11,,[r2, r3, r4, r5, r6, r1],,[639, 7, 1, 1, 1, 2],,noPlanSynthesised,,175982
11,,[r2, r3, r4, r5, r6, r1],,[646, 3, 1, 2, 1, 1],,noPlanSynthesised,,176045
11,,[r2, r3, r4, r5, r6, r1],,[115, 5, 1, 1, 1, 1],,noPlanSynthesised,,176121
11,,[r2, r3, r4, r5, r6, r1],,[320, 5, 1, 2, 1, 2],,noPlanSynthesised,,176179
11,,[r2, r3, r4, r5, r6, r1],,[618, 13, 1, 2, 1, 1],,noPlanSynthesised,,176259
11,,[r2, r3, r4, r5, r6, r1],,[310, 21, 1, 2, 1, 1],,noPlanSynthesised,,176314
11,,[r2, r3, r4, r5, r6, r1],,[239, 3, 1, 2, 1, 1],,noPlanSynthesised,,176364
11,,[r2, r3, r4, r5, r6, r1],,[191, 24, 1, 1, 1, 1],,noPlanSynthesised,,176442
11,,[r2, r3, r4, r5, r6, r1],,[500, 4, 1, 1, 1, 2],,noPlanSynthesised,,176524
11,,[r2, r3, r4, r5, r6, r1],,[184, 5, 1, 2, 1, 2],,noPlanSynthesised,,176582
11,,[r2, r3, r4, r5, r6, r1],,[50, 6, 1, 1, 1, 1],,noPlanSynthesised,,176718
11,,[r2, r3, r4, r5, r6, r1],,[190, 15, 1, 2, 1, 1],,noPlanSynthesised,,176776
11,,[r2, r3, r4, r5, r6, r1],,[424, 4, 1, 1, 1, 2],,noPlanSynthesised,,176833
11,,[r2, r3, r4, r5, r6, r1],,[657, 20, 1, 2, 1, 1],,noPlanSynthesised,,176887
11,,[r2, r3, r4, r5, r6, r1],,[22, 9, 1, 2, 1, 1],,noPlanSynthesised,,176938
11,,[r2, r3, r4, r5, r6, r1],,[506, 19, 1, 1, 1, 1],,noPlanSynthesised,,177132
11,,[r2, r3, r4, r5, r6, r1],,[462, 18, 1, 1, 1, 2],,noPlanSynthesised,,177278
11,,[r2, r3, r4, r5, r6, r1],,[192, 3, 1, 2, 1, 1],,noPlanSynthesised,,177335
11,,[r2, r3, r4, r5, r6, r1],,[527, 1, 1, 2, 1, 1],,noPlanSynthesised,,177388
11,,[r2, r3, r4, r5, r6, r1],,[533, 16, 1, 1, 1, 2],,noPlanSynthesised,,177447
11,,[r2, r3, r4, r5, r6, r1],,[551, 20, 1, 2, 1, 1],,noPlanSynthesised,,177511
11,,[r2, r3, r4, r5, r6, r1],,[160, 16, 1, 1, 1, 2],,noPlanSynthesised,,177567
11,,[r2, r3, r4, r5, r6, r1],,[524, 14, 1, 1, 1, 2],,noPlanSynthesised,,177629
11,,[r2, r3, r4, r5, r6, r1],,[111, 19, 1, 2, 1, 1],,noPlanSynthesised,,177681
11,,[r2, r3, r4, r5, r6, r1],,[125, 3, 1, 2, 1, 1],,noPlanSynthesised,,177732
11,,[r2, r3, r4, r5, r6, r1],,[580, 2, 1, 2, 1, 1],,noPlanSynthesised,,177787
11,,[r2, r3, r4, r5, r6, r1],,[467, 15, 1, 1, 1, 2],,noPlanSynthesised,,177840
